Company,Fuel_Type,CC,HP,Speed,Acceleration,Price,Torque,Seats,Price_Log,Torque_Log,CC_Scaled,HP_Scaled,Speed_Scaled,Acceleration_Scaled
Chevrolet,Diesel,6600.0,445.0,160.0,8.4,56400.0,1234.0,6.0,10.94024216782542,7.118826249062078,1.9963692258010384,0.6178431741793935,-1.0649576824272708,0.2505697600626453
Chevrolet,Petrol,5300.0,355.0,180.0,7.4,64100.0,519.0,7.0,11.068215243411098,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,-0.052205037064609404
Chevrolet,Petrol,5300.0,355.0,180.0,5.1,64400.0,519.0,8.0,11.072884439922198,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,-0.7485870704572956
Chevrolet,Electric,66.0,200.0,150.0,6.5,31700.0,360.0,5.0,10.36410350510914,5.8888779583328805,-1.4379542343353195,-0.48270719840126486,-1.2535992753646068,-0.32470235447913876
Chevrolet,Petrol,5300.0,355.0,180.0,7.5,56995.0,519.0,8.0,10.95073636891568,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,-0.02192755735188404
Chevrolet,Petrol,5300.0,355.0,180.0,7.4,62495.0,519.0,8.0,11.042857833676406,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,-0.052205037064609404
Chevrolet,Petrol,5300.0,355.0,180.0,7.4,64100.0,519.0,7.0,11.068215243411098,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,-0.052205037064609404
Chevrolet,Petrol,5300.0,355.0,180.0,7.6,66700.0,519.0,7.0,11.107975224295076,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,0.008349922360841325
Chevrolet,Petrol,6200.0,420.0,200.0,6.8,71600.0,624.0,7.0,11.178864319331653,6.437751649736401,1.7861259775527154,0.5055421157527957,-0.3103913106779271,-0.2338699153409624
Chevrolet,Petrol,6200.0,420.0,200.0,6.7,76700.0,624.0,7.0,11.247670025080003,6.437751649736401,1.7861259775527154,0.5055421157527957,-0.3103913106779271,-0.2641473950536878
Chevrolet,Petrol,5300.0,355.0,180.0,7.5,65500.0,519.0,8.0,11.089820688682373,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,-0.02192755735188404
Chevrolet,Petrol,6200.0,420.0,200.0,6.8,70000.0,624.0,7.0,11.156264806643742,6.437751649736401,1.7861259775527154,0.5055421157527957,-0.3103913106779271,-0.2338699153409624
GMC,Petrol,1500.0,175.0,190.0,9.5,29900.0,275.0,5.0,10.305647203635566,5.62040086571715,-0.6842321893650811,-0.5950082568278626,-0.499032903615263,0.5836220369026255
GMC,Petrol,2000.0,228.0,200.0,7.8,36800.0,350.0,7.0,10.513280297700861,5.860786223465865,-0.4214281290546773,-0.3569300129634754,-0.3103913106779271,0.06890488178629232
GMC,Petrol,5300.0,355.0,180.0,7.4,57400.0,519.0,8.0,10.957817003758691,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,-0.052205037064609404
GMC,Petrol,6200.0,420.0,200.0,6.9,61100.0,624.0,8.0,11.020283511637867,6.437751649736401,1.7861259775527154,0.5055421157527957,-0.3103913106779271,-0.20359243562823678
GMC,Petrol,2700.0,310.0,190.0,7.6,36900.0,583.0,5.0,10.515993929932415,6.369900982828227,-0.05350244462011185,0.0114174586757654,-0.499032903615263,0.008349922360841325
GMC,Petrol,5300.0,355.0,180.0,7.3,37100.0,519.0,6.0,10.521399202410167,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,-0.08248251677733504
GMC,Diesel,6600.0,401.0,175.0,7.5,43900.0,629.0,6.0,10.689692377847104,6.4457198193855785,1.9963692258010384,0.42019331134858134,-0.7819952930212669,-0.02192755735188404
GMC,Diesel,6600.0,445.0,175.0,7.4,49000.0,1234.0,6.0,10.799595985047786,7.118826249062078,1.9963692258010384,0.6178431741793935,-0.7819952930212669,-0.052205037064609404
GMC,Electric,212.0,625.0,170.0,3.0,108700.0,3794.6,5.0,11.596356272699,8.241597780099603,-1.3612154487246815,1.4264107948508975,-0.8763160894899349,-1.3844141444245304
GMC,Electric,212.0,625.0,170.0,3.5,105600.0,3533.8,5.0,11.567423119906431,8.17041199964385,-1.3612154487246815,1.4264107948508975,-0.8763160894899349,-1.233026745860903
GMC,Petrol,6200.0,420.0,200.0,6.8,72800.0,624.0,8.0,11.195484970354173,6.437751649736401,1.7861259775527154,0.5055421157527957,-0.3103913106779271,-0.2338699153409624
GMC,Petrol,6200.0,420.0,190.0,6.7,66800.0,624.0,6.0,11.109473329472568,6.437751649736401,1.7861259775527154,0.5055421157527957,-0.499032903615263,-0.2641473950536878
GMC,Petrol,1500.0,175.0,190.0,9.6,36500.0,275.0,5.0,10.505094936455558,5.62040086571715,-0.6842321893650811,-0.5950082568278626,-0.499032903615263,0.6138995166153508
GMC,Petrol,3600.0,310.0,210.0,7.6,41400.0,366.0,6.0,10.63106031411106,5.905361848054571,0.4195448639386151,0.0114174586757654,-0.12174971774059111,0.008349922360841325
GMC,Petrol,5300.0,355.0,180.0,7.4,53800.0,519.0,6.0,10.893047333337728,6.253828811575473,1.3130786689939884,0.21355936384364144,-0.6876744965525989,-0.052205037064609404
GMC,Diesel,6600.0,401.0,175.0,7.5,72200.0,1234.0,6.0,11.187209175200515,7.118826249062078,1.9963692258010384,0.42019331134858134,-0.7819952930212669,-0.02192755735188404
GMC,Petrol,2700.0,310.0,190.0,7.6,45000.0,583.0,5.0,10.714439990727769,6.369900982828227,-0.05350244462011185,0.0114174586757654,-0.499032903615263,0.008349922360841325
GMC,Petrol,2700.0,310.0,190.0,7.5,43900.0,583.0,5.0,10.689692377847104,6.369900982828227,-0.05350244462011185,0.0114174586757654,-0.499032903615263,-0.02192755735188404
GMC,Petrol,2700.0,310.0,190.0,7.5,48000.0,583.0,5.0,10.778977123006351,6.369900982828227,-0.05350244462011185,0.0114174586757654,-0.499032903615263,-0.02192755735188404
GMC,Petrol,6200.0,420.0,200.0,6.7,93800.0,624.0,8.0,11.448930795918299,6.437751649736401,1.7861259775527154,0.5055421157527957,-0.3103913106779271,-0.2641473950536878
GMC,Petrol,1500.0,175.0,190.0,9.5,38600.0,275.0,5.0,10.5610334618531,5.62040086571715,-0.6842321893650811,-0.5950082568278626,-0.499032903615263,0.5836220369026255
GMC,Petrol,3564.0,310.0,210.0,6.5,54300.0,366.0,7.0,10.902297921958713,5.905361848054571,0.40062297159626603,0.0114174586757654,-0.12174971774059111,-0.32470235447913876
GMC,Petrol,5327.0,355.0,210.0,7.1,71505.0,519.0,8.0,11.177536641245258,6.253828811575473,1.3272700882507502,0.21355936384364144,-0.12174971774059111,-0.14303747620278603
GMC,Petrol,5327.0,355.0,210.0,7.3,73305.0,519.0,8.0,11.202397739913586,6.253828811575473,1.3272700882507502,0.21355936384364144,-0.12174971774059111,-0.08248251677733504
GMC,Petrol,2713.0,310.0,180.0,7.0,52000.0,569.0,5.0,10.859018228147887,6.345636360828596,-0.046669539052041346,0.0114174586757654,-0.6876744965525989,-0.1733149559155114
GMC,Petrol,5327.0,355.0,180.0,6.8,56000.0,519.0,5.0,10.933124826700707,6.253828811575473,1.3272700882507502,0.21355936384364144,-0.6876744965525989,-0.2338699153409624
GMC,Petrol,6600.0,401.0,170.0,7.5,70000.0,629.0,5.0,11.156264806643742,6.4457198193855785,1.9963692258010384,0.42019331134858134,-0.8763160894899349,-0.02192755735188404
GMC,Petrol,6600.0,401.0,170.0,7.7,72000.0,629.0,5.0,11.184435286790631,6.4457198193855785,1.9963692258010384,0.42019331134858134,-0.8763160894899349,0.03862740207356696
GMC,Petrol,2488.0,200.0,175.0,8.5,36300.0,259.0,5.0,10.499600568082863,5.560681631015528,-0.1649313661917231,-0.48270719840126486,-0.7819952930212669,0.2808472397753707
GMC,Petrol,3564.0,308.0,180.0,6.9,44000.0,373.0,5.0,10.691967639914864,5.924255797414532,0.40062297159626603,0.002433374001637577,-0.6876744965525989,-0.20359243562823678
GMC,Petrol,6162.0,420.0,200.0,5.8,80000.0,624.0,5.0,11.289794413577894,6.437751649736401,1.7661528689691246,0.5055421157527957,-0.3103913106779271,-0.5366447124682171
GMC,Petrol,6162.0,420.0,210.0,6.0,82000.0,624.0,7.0,11.314486721293981,6.437751649736401,1.7661528689691246,0.5055421157527957,-0.12174971774059111,-0.47608975304276613
GMC,Petrol,1490.0,170.0,200.0,9.3,28700.0,275.0,5.0,10.264687244346277,5.62040086571715,-0.6894882705712893,-0.6174684685131823,-0.3103913106779271,0.5230670774771747
GMC,Petrol,3564.0,310.0,210.0,6.5,45000.0,366.0,7.0,10.714439990727769,5.905361848054571,0.40062297159626603,0.0114174586757654,-0.12174971774059111,-0.32470235447913876
GMC,Electric,200.0,830.0,170.0,3.5,96550.0,15590.0,5.0,11.477826645130833,9.654449103676551,-1.3675227461721313,2.3472794739489995,-0.8763160894899349,-1.233026745860903
GMC,Electric,200.0,1000.0,170.0,3.0,96550.0,15590.0,5.0,11.477826645130833,9.654449103676551,-1.3675227461721313,3.1109266712498647,-0.8763160894899349,-1.3844141444245304
GMC,Petrol,6162.0,420.0,200.0,5.8,65000.0,624.0,5.0,11.082157933374816,6.437751649736401,1.7661528689691246,0.5055421157527957,-0.3103913106779271,-0.5366447124682171
GMC,Petrol,6162.0,420.0,210.0,6.0,76805.0,624.0,8.0,11.249038041084164,6.437751649736401,1.7661528689691246,0.5055421157527957,-0.12174971774059111,-0.47608975304276613
GMC,Petrol,6600.0,401.0,170.0,7.5,75000.0,629.0,5.0,11.225256725762893,6.4457198193855785,1.9963692258010384,0.42019331134858134,-0.8763160894899349,-0.02192755735188404
GMC,Petrol,3564.0,308.0,180.0,6.9,50000.0,373.0,5.0,10.819798284210286,5.924255797414532,0.40062297159626603,0.002433374001637577,-0.6876744965525989,-0.20359243562823678
GMC,Petrol,5327.0,355.0,210.0,7.3,65000.0,519.0,8.0,11.082157933374816,6.253828811575473,1.3272700882507502,0.21355936384364144,-0.12174971774059111,-0.08248251677733504
GMC,Petrol,4300.0,285.0,180.0,7.5,37700.0,413.0,3.0,10.537441898283253,6.025865973825314,0.7874705483731805,-0.10088359975083239,-0.6876744965525989,-0.02192755735188404
GMC,Petrol,6600.0,401.0,170.0,7.7,60000.0,629.0,3.0,11.002116507732017,6.4457198193855785,1.9963692258010384,0.42019331134858134,-0.8763160894899349,0.03862740207356696
GMC,Petrol,6600.0,401.0,170.0,7.8,62000.0,629.0,3.0,11.034905792929415,6.4457198193855785,1.9963692258010384,0.42019331134858134,-0.8763160894899349,0.06890488178629232
GMC,Petrol,1490.0,170.0,200.0,9.4,31000.0,275.0,5.0,10.34177474101152,5.62040086571715,-0.6894882705712893,-0.6174684685131823,-0.3103913106779271,0.5533445571899
GMC,Petrol,3564.0,310.0,210.0,6.6,40000.0,366.0,7.0,10.596659732783579,5.905361848054571,0.40062297159626603,0.0114174586757654,-0.12174971774059111,-0.29442487476641344
GMC,Petrol,2488.0,200.0,175.0,8.6,38000.0,259.0,5.0,10.545367754151743,5.560681631015528,-0.1649313661917231,-0.48270719840126486,-0.7819952930212669,0.31112471948809606
GMC,Petrol,5327.0,355.0,210.0,7.4,75000.0,519.0,8.0,11.225256725762893,6.253828811575473,1.3272700882507502,0.21355936384364144,-0.12174971774059111,-0.052205037064609404
GMC,Petrol,6162.0,420.0,200.0,5.9,82000.0,624.0,5.0,11.314486721293981,6.437751649736401,1.7661528689691246,0.5055421157527957,-0.3103913106779271,-0.5063672327554916
GMC,Electric,200.0,830.0,170.0,3.6,110000.0,15590.0,5.0,11.608244735642321,9.654449103676551,-1.3675227461721313,2.3472794739489995,-0.8763160894899349,-1.2027492661481776
GMC,Electric,200.0,754.0,170.0,4.5,108700.0,1064.0,5.0,11.596356272699,6.970730078143525,-1.3675227461721313,2.005884256332142,-0.8763160894899349,-0.9302519487336482
GMC,Electric,200.0,1000.0,170.0,3.0,112700.0,15590.0,5.0,11.632493573102964,9.654449103676551,-1.3675227461721313,3.1109266712498647,-0.8763160894899349,-1.3844141444245304
GMC,Petrol,3564.0,308.0,180.0,6.8,55000.0,373.0,5.0,10.915106645867503,5.924255797414532,0.40062297159626603,0.002433374001637577,-0.6876744965525989,-0.2338699153409624
GMC,Petrol,6162.0,420.0,210.0,6.0,90000.0,624.0,8.0,11.407576060361786,6.437751649736401,1.7661528689691246,0.5055421157527957,-0.12174971774059111,-0.47608975304276613
GMC,Petrol,6600.0,401.0,170.0,7.5,85000.0,629.0,5.0,11.350418300109132,6.4457198193855785,1.9963692258010384,0.42019331134858134,-0.8763160894899349,-0.02192755735188404
GMC,Petrol,3564.0,310.0,210.0,6.5,60000.0,366.0,7.0,11.002116507732017,5.905361848054571,0.40062297159626603,0.0114174586757654,-0.12174971774059111,-0.32470235447913876
GMC,Petrol,1490.0,170.0,200.0,9.3,35000.0,275.0,5.0,10.463131911491967,5.62040086571715,-0.6894882705712893,-0.6174684685131823,-0.3103913106779271,0.5230670774771747
GMC,Petrol,5327.0,355.0,210.0,7.5,78000.0,519.0,8.0,11.264476926102367,6.253828811575473,1.3272700882507502,0.21355936384364144,-0.12174971774059111,-0.02192755735188404
GMC,Electric,200.0,830.0,170.0,3.6,105000.0,15590.0,5.0,11.561725152903833,9.654449103676551,-1.3675227461721313,2.3472794739489995,-0.8763160894899349,-1.2027492661481776
Kia,Petrol,1591.0,120.0,180.0,10.3,17000.0,151.0,5.0,9.741027444837728,5.0238805208462765,-0.6364018503885877,-0.8420705853663778,-0.6876744965525989,0.8258418746044295
Kia,Petrol,1591.0,120.0,180.0,10.3,18000.0,151.0,5.0,9.798182590890704,5.0238805208462765,-0.6364018503885877,-0.8420705853663778,-0.6876744965525989,0.8258418746044295
Kia,Petrol,1591.0,175.0,210.0,7.5,28000.0,264.0,5.0,10.239995502805316,5.579729825986222,-0.6364018503885877,-0.5950082568278626,-0.12174971774059111,-0.02192755735188404
Peugeot,Hybrid,3799.8,360.0,250.0,5.2,55000.0,520.0,5.0,10.915106645867503,6.255750041753367,0.5245613664386526,0.236019575528961,0.6328166540087526,-0.7183095907445699
Kia,Petrol,2500.0,277.0,220.0,7.0,42000.0,421.0,7.0,10.645448706505872,6.045005314036012,-0.1586240687442734,-0.1368199384473437,0.06689187519674483,-0.1733149559155114
Kia,Petrol,3778.0,291.0,240.0,7.0,50000.0,355.0,7.0,10.819798284210286,5.87493073085203,0.513103109409119,-0.07393134572844892,0.4441750610714167,-0.1733149559155114
Kia,Petrol,1999.0,147.0,190.0,9.2,19000.0,179.0,5.0,9.852246888342531,5.19295685089021,-0.4219537371752981,-0.7207854422656522,-0.499032903615263,0.4927895977644488
Kia,Petrol,1591.0,180.0,220.0,7.8,28500.0,264.0,5.0,10.25769445336048,5.579729825986222,-0.6364018503885877,-0.5725480451425431,0.06689187519674483,0.06890488178629232
Kia,Hybrid,1591.0,139.0,180.0,10.5,33000.0,265.0,5.0,10.404293143019792,5.583496308781699,-0.6364018503885877,-0.7567217809621635,-0.6876744965525989,0.8863968340298801
Kia,Electric,77.4,225.0,190.0,5.2,50000.0,350.0,5.0,10.819798284210286,5.860786223465865,-1.4319623017602423,-0.3704061399746671,-0.499032903615263,-0.7183095907445699
Kia,Petrol,1591.0,201.0,200.0,6.5,28000.0,264.0,5.0,10.239995502805316,5.579729825986222,-0.6364018503885877,-0.47821515606420095,-0.3103913106779271,-0.32470235447913876
Kia,Petrol,1591.0,175.0,210.0,7.5,28500.0,264.0,5.0,10.25769445336048,5.579729825986222,-0.6364018503885877,-0.5950082568278626,-0.12174971774059111,-0.02192755735188404
Kia,Petrol,2500.0,300.0,270.0,5.0,55000.0,422.0,5.0,10.915106645867503,6.0473721790462776,-0.1586240687442734,-0.03350296469487372,1.0100998398834244,-0.7788645501700209
Kia,Hybrid,1591.0,227.0,200.0,7.9,47000.0,352.0,7.0,10.757924157061597,5.8664680569332965,-0.6364018503885877,-0.3614220553005393,-0.3103913106779271,0.09918236149901796
Kia,Petrol,3500.0,290.0,220.0,8.0,42500.0,355.0,8.0,10.657282884047461,5.87493073085203,0.3669840518765344,-0.07842338806551283,0.06689187519674483,0.12945984121174334
Kia,Petrol,3778.0,291.0,240.0,7.0,51000.0,355.0,7.0,10.839600519357369,5.87493073085203,0.513103109409119,-0.07393134572844892,0.4441750610714167,-0.1733149559155114
Peugeot,Hybrid,2971.6,225.0,210.0,7.5,44000.0,360.0,5.0,10.691967639914864,5.8888779583328805,0.08925272094049949,-0.3704061399746671,-0.12174971774059111,-0.02192755735188404
Kia,Electric,77.4,320.0,230.0,5.0,58000.0,450.0,5.0,10.968215530759236,6.111467339502679,-1.4319623017602423,0.05633788204640452,0.2555334681340808,-0.7788645501700209
Kia,Hybrid,1591.0,139.0,180.0,10.5,33000.0,265.0,5.0,10.404293143019792,5.583496308781699,-0.6364018503885877,-0.7567217809621635,-0.6876744965525989,0.8863968340298801
Kia,Petrol,1591.0,201.0,200.0,6.5,25000.0,264.0,5.0,10.12667110305036,5.579729825986222,-0.6364018503885877,-0.47821515606420095,-0.3103913106779271,-0.32470235447913876
Kia,Petrol,1999.0,146.0,190.0,9.0,23500.0,179.0,5.0,10.064798252418377,5.19295685089021,-0.4219537371752981,-0.7252774846027161,-0.499032903615263,0.43223463833899806
Peugeot,Hybrid,1996.6,225.0,210.0,7.0,42000.0,360.0,5.0,10.645448706505872,5.8888779583328805,-0.4232151966647881,-0.3704061399746671,-0.12174971774059111,-0.1733149559155114
Kia,Petrol,2500.0,191.0,210.0,8.5,35500.0,246.0,7.0,10.477316144080852,5.5093883366279774,-0.1586240687442734,-0.5231355794348401,-0.12174971774059111,0.2808472397753707
Kia,Petrol,3778.0,291.0,240.0,7.0,44000.0,355.0,7.0,10.691967639914864,5.87493073085203,0.513103109409119,-0.07393134572844892,0.4441750610714167,-0.1733149559155114
Kia,Petrol,1999.0,147.0,190.0,9.5,22000.0,179.0,5.0,9.99884318585288,5.19295685089021,-0.4219537371752981,-0.7207854422656522,-0.499032903615263,0.5836220369026255
Kia,Petrol,1999.0,147.0,190.0,9.2,18500.0,179.0,5.0,9.825580063659602,5.19295685089021,-0.4219537371752981,-0.7207854422656522,-0.499032903615263,0.4927895977644488
Kia,Petrol,1591.0,180.0,220.0,7.8,29000.0,264.0,5.0,10.275085591132715,5.579729825986222,-0.6364018503885877,-0.5725480451425431,0.06689187519674483,0.06890488178629232
Kia,Petrol,3500.0,290.0,220.0,8.0,39500.0,355.0,8.0,10.584081267024454,5.87493073085203,0.3669840518765344,-0.07842338806551283,0.06689187519674483,0.12945984121174334
Kia,Electric,77.4,225.0,190.0,5.2,46000.0,350.0,5.0,10.736418414365376,5.860786223465865,-1.4319623017602423,-0.3704061399746671,-0.499032903615263,-0.7183095907445699
Kia,Hybrid,1591.0,139.0,180.0,10.5,30000.0,265.0,5.0,10.308985993422082,5.583496308781699,-0.6364018503885877,-0.7567217809621635,-0.6876744965525989,0.8863968340298801
Kia,Petrol,3300.0,365.0,270.0,4.7,51500.0,510.0,5.0,10.849356503939038,6.236369590203704,0.2618624277523728,0.25847978721428055,1.0100998398834244,-0.8696969893081973
Kia,Hybrid,1591.0,227.0,200.0,7.9,48000.0,352.0,7.0,10.778977123006351,5.8664680569332965,-0.6364018503885877,-0.3614220553005393,-0.3103913106779271,0.09918236149901796
Kia,Petrol,3778.0,291.0,240.0,7.0,52000.0,355.0,7.0,10.859018228147887,5.87493073085203,0.513103109409119,-0.07393134572844892,0.4441750610714167,-0.1733149559155114
Peugeot,Hybrid,2433.4,300.0,235.0,6.0,47000.0,520.0,5.0,10.757924157061597,6.255750041753367,-0.19362956957761915,-0.03350296469487372,0.34985426460274877,-0.47608975304276613
Kia,Electric,77.4,577.0,260.0,3.5,65000.0,740.0,5.0,11.082157933374816,6.608000625296087,-1.4319623017602423,1.2107927626718298,0.8214582469460886,-1.233026745860903
Kia,Hybrid,1591.0,139.0,180.0,10.5,34500.0,265.0,5.0,10.448743588106625,5.583496308781699,-0.6364018503885877,-0.7567217809621635,-0.6876744965525989,0.8863968340298801
Kia,Petrol,3500.0,290.0,220.0,8.0,47000.0,355.0,8.0,10.757924157061597,5.87493073085203,0.3669840518765344,-0.07842338806551283,0.06689187519674483,0.12945984121174334
Kia,Petrol,1591.0,175.0,210.0,7.5,32000.0,264.0,5.0,10.373522431293592,5.579729825986222,-0.6364018503885877,-0.5950082568278626,-0.12174971774059111,-0.02192755735188404
Kia,Petrol,1999.0,147.0,190.0,9.2,22500.0,179.0,5.0,10.021315031649332,5.19295685089021,-0.4219537371752981,-0.7207854422656522,-0.499032903615263,0.4927895977644488
Kia,Petrol,1999.0,147.0,190.0,9.5,23500.0,179.0,5.0,10.064798252418377,5.19295685089021,-0.4219537371752981,-0.7207854422656522,-0.499032903615263,0.5836220369026255
Kia,Petrol,1591.0,120.0,180.0,10.3,17500.0,151.0,5.0,9.770013301136158,5.0238805208462765,-0.6364018503885877,-0.8420705853663778,-0.6876744965525989,0.8258418746044295
Kia,Petrol,1591.0,120.0,180.0,10.3,18000.0,151.0,5.0,9.798182590890704,5.0238805208462765,-0.6364018503885877,-0.8420705853663778,-0.6876744965525989,0.8258418746044295
Kia,Petrol,1999.0,147.0,190.0,9.5,20500.0,179.0,5.0,9.928228944424575,5.19295685089021,-0.4219537371752981,-0.7207854422656522,-0.499032903615263,0.5836220369026255
Kia,Petrol,1999.0,146.0,190.0,9.2,23000.0,179.0,5.0,10.043292972227004,5.19295685089021,-0.4219537371752981,-0.7252774846027161,-0.499032903615263,0.4927895977644488
Peugeot,Hybrid,2404.2,300.0,235.0,6.0,45000.0,520.0,5.0,10.714439990727769,6.255750041753367,-0.2089773266997469,-0.03350296469487372,0.34985426460274877,-0.47608975304276613
